date,wd,A1,A2,A3,A375,A395,A75,A7595,A95115,A115135,A135155,A155,A155A,A155B,A155C,A155D,B1,B2,B3,B375,B395,B75,B7595,B95115,B115135,B135155,B155,B155A,B155B,B155C,B155D,C1,C2,C3,C375,C395,C375D,C395D,C75,C7595,C95115,C115135,C135155,C155,C155A,C155B,C155C,C155D
2020-06-27,(六),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,(一),17423.0,17423.0,16702.0,16702.0,16049.0,44.0,653.0,4912.0,8132.0,2822.0,527.0,0.0,99.0,84.0,0.0,122.33,122.33,121.35,121.35,122.69,65.26,88.34,107.29,124.19,142.44,166.51,0.0,165.8,164.0,0.0,78.44,78.44,78.96,78.95,79.21,-0.01,0.25,35.94,70.24,78.2,79.35,79.91,78.22,0.0,83.56,81.69,0.0
2020-06-30,(二),22892.0,22785.0,21892.0,21892.0,21198.0,59.0,694.0,6325.0,11205.0,3474.0,648.0,8.0,98.0,65.0,23.0,122.32,122.37,121.51,121.51,122.58,65.84,88.64,107.59,124.2,142.24,166.45,166.31,166.3,166.64,164.3,77.61,77.57,78.19,78.19,78.41,0.0,0.22,37.02,68.66,77.53,78.74,78.53,77.01,69.66,80.07,84.16,82.27
2020-07-01,(三),22454.0,22454.0,21529.0,21529.0,21021.0,27.0,508.0,6001.0,11092.0,3792.0,640.0,9.0,35.0,71.0,21.0,123.29,123.29,122.33,122.34,123.14,64.06,88.95,107.83,124.36,142.28,166.6,164.77,170.4,164.7,162.9,77.25,77.25,77.72,77.72,77.88,0.0,0.16,36.28,68.99,76.77,78.1,78.49,76.53,75.81,79.27,84.04,78.0
2020-07-02,(四),22438.0,22362.0,21483.0,21483.0,20842.0,36.0,641.0,5616.0,11183.0,3875.0,597.0,2.0,60.0,79.0,27.0,123.35,123.34,122.63,122.63,123.68,68.32,88.5,107.86,124.6,142.16,166.1,156.0,166.4,164.79,161.33,77.0,76.98,77.44,77.44,77.62,0.0,0.18,41.79,69.03,76.66,77.85,77.8,77.64,87.8,85.73,83.89,79.61
2020-07-03,(五),24102.0,24102.0,22958.0,22958.0,22278.0,68.0,680.0,6339.0,11524.0,4237.0,785.0,16.0,74.0,60.0,28.0,123.26,123.26,122.33,122.33,123.37,65.52,88.31,107.66,124.42,142.32,166.17,161.53,162.4,164.92,167.04,77.01,77.01,77.58,77.58,77.79,0.0,0.21,32.77,68.19,76.55,78.09,78.28,76.06,76.96,81.68,85.47,76.5
2020-07-04,(六),16854.0,16776.0,16186.0,16186.0,15718.0,23.0,468.0,4769.0,8360.0,2398.0,543.0,4.0,76.0,93.0,18.0,122.3,122.3,121.49,121.49,122.46,65.31,88.95,107.86,124.05,142.48,165.63,168.75,167.3,165.46,163.89,78.76,78.74,79.08,79.08,79.27,0.0,0.19,37.0,70.53,77.93,79.7,79.78,78.55,81.83,85.3,78.59,76.82
2020-07-05,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,(一),21234.0,21151.0,20163.0,20163.0,19620.0,29.0,543.0,5299.0,10458.0,3720.0,751.0,0.0,77.0,66.0,0.0,124.08,124.09,122.81,122.81,123.76,61.88,88.59,107.88,124.59,142.46,166.03,0.0,162.9,166.17,0.0,77.44,77.42,78.0,78.01,78.18,0.01,0.18,27.8,69.36,77.55,78.49,78.03,75.08,0.0,80.41,78.86,0.0
2020-07-07,(二),21809.0,21809.0,20982.0,20982.0,20405.0,57.0,577.0,5942.0,10679.0,3657.0,542.0,15.0,46.0,48.0,18.0,122.8,122.8,122.06,122.06,122.98,66.89,89.38,107.61,124.39,142.3,166.44,163.6,171.0,167.88,160.17,77.25,77.25,77.78,77.78,77.95,0.0,0.17,42.98,69.45,76.96,78.31,78.15,74.74,79.62,81.82,81.33,76.86
2020-07-08,(三),22005.0,21920.0,21074.0,21074.0,20517.0,33.0,557.0,5954.0,10767.0,3545.0,665.0,21.0,123.0,90.0,17.0,123.07,123.07,122.23,122.23,123.13,67.59,89.2,107.75,124.39,142.05,167.2,162.73,167.2,167.53,160.94,77.03,77.0,77.52,77.52,77.68,0.0,0.16,36.91,69.74,76.85,77.98,77.99,75.08,73.0,78.3,74.86,80.74
2020-07-09,(四),21678.0,21678.0,20754.0,20754.0,20053.0,23.0,701.0,5645.0,10607.0,3609.0,702.0,4.0,140.0,40.0,8.0,123.04,123.04,122.08,122.08,123.25,62.79,88.73,107.57,124.33,142.29,165.72,163.63,166.8,165.88,162.75,77.14,77.14,77.57,77.57,77.79,0.0,0.22,33.69,68.84,76.68,78.08,78.18,77.73,84.57,80.22,81.54,81.3
2020-07-10,(五),23685.0,23608.0,22644.0,22644.0,22089.0,28.0,555.0,6434.0,11531.0,3891.0,778.0,3.0,90.0,123.0,17.0,123.43,123.43,122.34,122.34,123.18,66.97,88.79,107.99,124.31,142.34,167.77,158.16,165.3,168.55,161.29,77.68,77.66,78.15,78.15,78.3,0.0,0.15,40.19,69.85,77.07,78.54,79.06,77.19,70.94,76.55,83.07,81.18
2020-07-11,(六),16571.0,16571.0,15950.0,15950.0,15603.0,21.0,347.0,4513.0,8220.0,2649.0,569.0,5.0,102.0,90.0,24.0,123.3,123.3,122.42,122.42,123.16,69.59,89.01,107.85,124.18,142.49,166.07,160.9,167.6,166.69,161.96,77.98,77.98,78.41,78.41,78.55,0.0,0.14,44.86,69.6,77.31,79.0,79.01,76.14,82.71,77.25,78.04,78.08
2020-07-12,(日),77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,(一),22653.0,22653.0,21569.0,21569.0,21071.0,26.0,498.0,5832.0,11177.0,3864.0,859.0,0.0,136.0,62.0,0.0,124.07,124.07,122.76,122.76,123.55,64.94,89.17,107.83,124.48,142.38,167.11,0.0,167.1,166.04,0.0,76.95,76.95,77.54,77.54,77.68,0.0,0.14,35.25,69.47,76.99,77.98,77.58,73.8,0.0,78.85,81.17,0.0
2020-07-14,(二),21533.0,21441.0,20727.0,20727.0,20147.0,18.0,580.0,5963.0,10483.0,3559.0,560.0,11.0,66.0,44.0,21.0,122.65,122.71,121.87,121.87,122.82,71.27,88.87,107.62,124.36,142.13,164.21,163.54,162.5,163.36,167.38,76.62,76.57,77.13,77.13,77.29,0.0,0.16,42.51,69.19,76.76,77.68,76.9,73.55,77.07,76.67,82.98,78.21
2020-07-15,(三),20895.0,20895.0,20169.0,20169.0,19544.0,30.0,625.0,5941.0,10209.0,3263.0,447.0,5.0,34.0,89.0,3.0,121.9,121.9,121.32,121.32,122.37,70.35,88.69,107.52,124.3,141.54,164.05,164.2,163.9,169.07,158.33,76.42,76.42,76.92,76.92,77.12,0.0,0.2,38.45,68.45,76.33,77.46,77.27,74.61,77.67,78.31,76.72,83.69
2020-07-16,(四),21363.0,21282.0,20417.0,20417.0,19846.0,51.0,571.0,5721.0,10672.0,3305.0,568.0,3.0,92.0,39.0,14.0,122.7,122.71,121.91,121.91,122.86,65.6,88.84,107.67,124.49,141.97,164.75,158.0,166.6,164.1,162.5,76.6,76.58,77.18,77.18,77.38,0.0,0.2,37.24,67.45,76.41,77.6,77.93,74.76,87.74,79.71,78.43,78.55
2020-07-17,(五),23183.0,23183.0,22258.0,22258.0,21791.0,21.0,467.0,6434.0,11366.0,3757.0,761.0,8.0,106.0,101.0,19.0,123.38,123.38,122.34,122.34,123.05,65.56,89.17,108.05,124.26,142.43,166.95,160.06,166.8,165.86,164.26,77.15,77.15,77.57,77.57,77.71,0.0,0.14,32.36,68.68,76.33,77.96,78.7,76.03,84.04,78.09,81.56,77.62
2020-07-18,(六),16153.0,16072.0,15592.0,15592.0,15252.0,13.0,340.0,4410.0,8285.0,2372.0,430.0,12.0,94.0,57.0,22.0,122.59,122.57,121.97,121.97,122.69,65.38,89.4,107.97,124.03,142.08,164.83,160.04,168.1,162.15,163.09,78.55,78.53,78.84,78.84,79.01,0.0,0.17,30.07,68.29,77.37,79.37,80.13,79.04,82.3,79.15,80.15,82.28
2020-07-19,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,(一),22532.0,22456.0,21427.0,21427.0,20706.0,43.0,721.0,5991.0,11073.0,3520.0,661.0,0.0,56.0,66.0,0.0,122.65,122.65,121.72,121.72,122.88,68.9,88.41,107.87,124.33,142.4,166.62,0.0,165.5,163.58,0.0,76.95,76.93,77.45,77.45,77.67,0.0,0.22,39.96,68.71,76.63,77.87,78.32,76.29,0.0,78.89,83.35,0.0
2020-07-21,(二),21375.0,21375.0,20665.0,20665.0,20094.0,30.0,571.0,6417.0,10191.0,3297.0,544.0,8.0,61.0,93.0,27.0,121.82,121.82,121.28,121.28,122.19,69.2,89.26,107.39,124.14,142.52,164.99,158.0,166.4,164.63,161.78,76.57,76.57,76.95,76.95,77.15,0.0,0.2,41.97,67.64,75.77,77.55,77.98,75.7,81.73,81.57,77.32,75.2
2020-07-22,(三),21105.0,21026.0,20208.0,20208.0,19500.0,38.0,708.0,6119.0,10049.0,3215.0,554.0,3.0,37.0,66.0,11.0,122.01,122.0,121.06,121.06,122.23,67.89,88.74,107.41,124.34,142.31,166.26,167.0,163.0,166.42,163.55,76.24,76.22,76.69,76.69,76.92,0.0,0.23,38.84,68.2,75.79,77.33,77.38,74.15,65.83,79.76,76.15,81.75
2020-07-23,(四),21261.0,21261.0,20401.0,20401.0,19747.0,47.0,654.0,5947.0,10352.0,3294.0,576.0,3.0,46.0,78.0,27.0,122.18,122.18,121.47,121.47,122.55,66.32,88.99,107.55,124.25,142.22,165.64,176.83,165.9,166.81,166.0,76.24,76.24,76.76,76.75,76.97,-0.01,0.21,37.26,67.74,75.85,77.3,77.46,75.44,58.72,81.78,78.96,79.91
2020-07-24,(五),23125.0,23046.0,22145.0,22145.0,21623.0,29.0,522.0,6419.0,11238.0,3774.0,637.0,14.0,81.0,85.0,12.0,122.99,122.99,122.14,122.15,122.95,69.05,88.75,107.86,124.36,142.27,166.25,162.64,166.7,164.86,163.67,76.99,76.97,77.42,77.42,77.58,0.0,0.16,38.67,68.25,76.36,77.87,78.26,76.22,81.41,78.41,80.51,84.54
2020-07-25,(六),16188.0,16188.0,15722.0,15722.0,15418.0,23.0,304.0,4782.0,7983.0,2468.0,405.0,19.0,101.0,49.0,16.0,122.38,122.38,121.74,121.74,122.38,67.43,89.11,107.82,124.02,142.04,165.62,167.07,167.5,162.4,163.38,77.77,77.77,78.15,78.15,78.27,0.0,0.12,41.73,69.17,76.7,78.81,78.79,77.4,77.61,83.46,78.65,83.03
2020-07-26,(日),75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,(一),21837.0,21837.0,20944.0,20944.0,20408.0,32.0,536.0,5973.0,10796.0,3443.0,653.0,0.0,123.0,73.0,0.0,122.87,122.87,122.03,122.03,122.9,65.65,88.91,107.75,124.28,142.35,166.45,0.0,165.8,168.51,0.0,77.08,77.08,77.54,77.54,77.7,0.0,0.16,35.13,69.24,76.6,77.96,78.36,75.73,0.0,77.33,80.42,0.0
2020-07-28,(二),21165.0,21083.0,20412.0,20412.0,19741.0,30.0,671.0,6268.0,10439.0,2875.0,509.0,5.0,91.0,45.0,18.0,121.32,121.38,120.68,120.68,121.75,69.62,89.12,107.49,124.04,142.02,167.41,160.7,169.2,163.88,163.28,76.89,76.83,77.33,77.33,77.55,0.0,0.22,43.9,68.63,76.43,77.92,78.35,74.35,82.78,72.71,77.1,83.71
2020-07-29,(三),20819.0,20819.0,20089.0,20089.0,19547.0,45.0,542.0,6322.0,10148.0,2945.0,449.0,21.0,56.0,40.0,15.0,121.49,121.49,120.91,120.91,121.78,66.79,89.47,107.72,124.07,142.17,164.86,162.21,165.4,164.35,162.27,77.09,77.09,77.57,77.57,77.71,0.0,0.14,41.12,70.46,76.49,78.16,78.35,75.68,76.53,75.41,80.92,81.03
2020-07-30,(四),21036.0,20966.0,20233.0,20233.0,19589.0,19.0,644.0,6010.0,10147.0,3295.0,537.0,35.0,30.0,52.0,20.0,122.16,122.16,121.4,121.4,122.47,60.85,89.06,107.66,124.32,142.03,165.87,161.88,166.0,164.45,165.0,77.39,77.38,77.74,77.75,77.96,0.01,0.22,27.69,68.98,76.53,78.24,78.92,77.16,81.41,77.28,86.63,84.42
2020-07-31,(五),22897.0,22897.0,22010.0,22010.0,21555.0,29.0,455.0,6277.0,11314.0,3712.0,733.0,8.0,114.0,114.0,16.0,123.32,123.32,122.44,122.44,123.14,66.7,89.05,107.94,124.38,142.11,167.13,165.12,166.6,167.48,164.44,77.7,77.7,78.08,78.08,78.2,0.0,0.12,41.57,69.95,76.57,78.32,79.39,78.57,72.99,83.31,89.22,82.6
2020-08-01,(六),15862.0,15780.0,15310.0,15310.0,15014.0,6.0,296.0,4640.0,7755.0,2436.0,448.0,7.0,88.0,67.0,21.0,122.67,122.66,121.84,121.84,122.47,69.82,89.84,107.83,124.07,142.05,165.61,160.07,167.8,164.07,161.62,79.38,79.37,79.65,79.65,79.78,0.0,0.13,42.53,71.18,77.86,79.99,81.34,82.03,80.18,82.2,93.8,86.0
2020-08-02,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,(一),22020.0,22020.0,21188.0,21188.0,20615.0,41.0,573.0,6075.0,10864.0,3509.0,566.0,0.0,93.0,74.0,0.0,122.64,122.64,121.94,121.95,122.86,68.58,88.98,107.93,124.29,142.28,164.64,0.0,165.3,164.91,0.0,77.72,77.72,78.14,78.14,78.3,0.0,0.16,45.77,70.33,77.07,78.41,79.26,78.63,0.0,82.13,87.6,0.0
2020-08-04,(二),21036.0,20953.0,20346.0,20346.0,19729.0,32.0,617.0,6146.0,10226.0,3201.0,515.0,1.0,84.0,63.0,8.0,122.03,122.09,121.34,121.34,122.34,69.84,89.17,107.69,124.19,142.4,167.18,155.5,169.1,164.11,164.63,77.94,77.89,78.32,78.32,78.54,0.0,0.22,46.48,68.63,77.17,78.82,79.44,77.57,88.79,81.78,86.36,87.78
2020-08-05,(三),19104.0,19104.0,18376.0,18376.0,17950.0,15.0,426.0,5211.0,9432.0,3127.0,579.0,12.0,78.0,65.0,25.0,123.24,123.24,122.33,122.33,123.12,64.61,89.16,107.8,124.41,142.33,168.14,160.41,168.2,164.52,162.12,78.48,78.48,78.86,78.86,79.0,0.0,0.14,37.69,70.6,77.72,79.24,79.72,78.57,75.73,84.3,82.77,83.03
2020-08-06,(四),21312.0,21232.0,20462.0,20462.0,19983.0,21.0,479.0,5965.0,10739.0,3132.0,501.0,2.0,37.0,101.0,7.0,122.38,122.37,121.64,121.64,122.42,68.79,89.11,107.83,124.19,142.06,166.08,179.5,168.6,164.49,171.14,78.56,78.54,78.96,78.96,79.12,0.0,0.16,44.6,70.01,77.86,79.36,80.08,77.89,55.43,77.88,83.26,84.57
2020-08-07,(五),23191.0,23191.0,22388.0,22388.0,21842.0,32.0,546.0,6373.0,11695.0,3534.0,642.0,1.0,109.0,121.0,9.0,122.85,122.85,122.05,122.05,122.88,68.94,88.62,107.87,124.38,142.04,168.1,162.5,166.3,166.9,165.22,78.98,78.98,79.36,79.36,79.52,0.0,0.16,47.12,70.71,77.78,79.65,81.05,79.94,84.6,86.51,84.25,83.91
2020-08-08,(六),15995.0,15916.0,15482.0,15482.0,15138.0,10.0,344.0,4418.0,8162.0,2403.0,361.0,7.0,62.0,72.0,14.0,122.49,122.49,121.95,121.95,122.69,68.6,89.23,107.83,124.27,141.88,165.95,161.64,167.0,165.81,161.86,80.25,80.24,80.5,80.5,80.67,0.0,0.17,37.85,70.5,78.9,80.99,81.91,82.32,78.86,84.57,84.48,84.87
2020-08-09,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,(一),21918.0,21843.0,20917.0,20917.0,20293.0,30.0,624.0,6236.0,10533.0,3385.0,600.0,0.0,72.0,67.0,0.0,122.31,122.31,121.39,121.39,122.38,66.42,89.01,107.62,124.24,142.09,167.26,0.0,164.8,163.13,0.0,78.47,78.45,78.84,78.84,79.03,0.0,0.19,42.26,70.43,77.58,79.27,80.21,78.41,0.0,81.4,84.28,0.0
2020-08-11,(二),20862.0,20862.0,20102.0,20102.0,19516.0,45.0,586.0,5815.0,10252.0,3295.0,496.0,8.0,59.0,65.0,22.0,122.35,122.35,121.72,121.72,122.72,70.44,88.33,107.62,124.35,142.24,167.77,163.12,166.3,169.7,162.45,78.15,78.15,78.62,78.62,78.83,0.0,0.21,48.59,68.97,77.19,79.06,80.14,78.26,82.83,85.13,80.92,84.96
2020-08-12,(三),20558.0,20484.0,19822.0,19822.0,19313.0,41.0,509.0,6356.0,9930.0,2876.0,501.0,14.0,38.0,89.0,10.0,121.54,121.61,120.85,120.85,121.7,68.79,88.8,107.55,124.11,142.29,166.89,160.89,166.5,167.54,160.8,77.73,77.68,78.1,78.1,78.29,0.0,0.19,43.1,68.15,76.89,78.59,79.43,79.05,81.07,85.1,82.83,82.43
2020-08-13,(四),21322.0,21322.0,20458.0,20458.0,19839.0,44.0,619.0,6015.0,10591.0,3115.0,541.0,4.0,55.0,51.0,8.0,122.04,122.04,121.24,121.24,122.25,68.31,88.64,107.6,124.29,141.99,166.81,170.37,165.5,164.79,170.0,77.79,77.79,78.26,78.26,78.48,0.0,0.22,46.23,68.29,76.79,78.75,79.88,79.39,75.12,84.68,85.39,86.35
2020-08-14,(五),23347.0,23271.0,22398.0,22398.0,21775.0,42.0,623.0,6644.0,11299.0,3552.0,671.0,4.0,111.0,154.0,11.0,122.3,122.31,121.74,121.74,122.68,67.12,88.87,107.7,124.23,142.23,168.46,161.12,166.9,168.54,167.09,78.3,78.29,78.78,78.78,78.99,0.0,0.21,38.49,68.58,77.17,79.23,80.56,78.77,80.14,81.66,83.66,85.3
2020-08-15,(六),16294.0,16294.0,15808.0,15808.0,15500.0,18.0,308.0,4668.0,8465.0,2241.0,360.0,7.0,61.0,55.0,3.0,122.07,122.07,121.47,121.47,122.11,67.2,89.26,107.97,124.06,141.63,168.73,158.85,170.4,165.71,169.33,79.2,79.2,79.56,79.56,79.71,0.0,0.15,36.9,69.43,77.79,80.1,81.09,80.22,82.65,81.84,88.92,89.14
2020-08-16,(日),76.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,123.59,0.0,115.7,115.7,115.7,0.0,0.0,0.0,115.7,0.0,0.0,0.0,0.0,0.0,0.0,82.93,0.0,97.13,97.13,97.13,0.0,0.0,0.0,0.0,0.0,97.13,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,(一),22724.0,22724.0,21705.0,21705.0,21071.0,45.0,634.0,6521.0,10920.0,3489.0,641.0,0.0,60.0,81.0,0.0,122.22,122.22,121.38,121.37,122.32,65.66,89.79,107.49,124.32,142.0,167.79,0.0,164.7,168.61,0.0,77.96,77.96,78.5,78.5,78.68,0.0,0.18,36.69,70.31,77.19,79.02,79.58,77.24,0.0,83.6,84.94,0.0
2020-08-18,(二),22467.0,22384.0,21647.0,21647.0,20946.0,42.0,701.0,6449.0,10996.0,3310.0,582.0,12.0,91.0,80.0,8.0,121.93,122.0,121.25,121.25,122.33,69.38,89.06,107.5,124.33,142.05,164.9,158.54,169.3,163.41,164.0,78.17,78.12,78.63,78.63,78.86,0.0,0.23,42.37,69.03,77.54,79.13,79.67,79.18,85.15,84.2,83.2,88.99
2020-08-19,(三),20536.0,20536.0,19766.0,19766.0,19084.0,65.0,682.0,5930.0,9962.0,3040.0,474.0,6.0,34.0,89.0,23.0,121.58,121.58,121.02,121.02,122.17,64.23,88.71,107.46,124.2,141.95,166.78,159.5,162.3,170.53,164.83,77.65,77.65,78.17,78.16,78.46,-0.01,0.29,34.03,66.65,77.05,78.88,79.29,77.63,78.53,80.28,78.23,84.21
2020-08-20,(四),20526.0,20449.0,19607.0,19607.0,18919.0,26.0,688.0,5618.0,10034.0,3131.0,585.0,2.0,67.0,55.0,12.0,122.29,122.28,121.29,121.28,122.48,69.1,88.32,107.46,124.22,142.06,165.94,162.0,165.1,163.58,161.17,77.36,77.33,77.79,77.79,78.06,0.0,0.27,41.69,67.51,76.63,78.52,78.58,76.44,65.14,79.32,81.31,89.63
2020-08-21,(五),24222.0,24222.0,23341.0,23341.0,22793.0,43.0,548.0,7094.0,11889.0,3618.0,628.0,3.0,111.0,63.0,15.0,122.39,122.39,121.51,121.51,122.29,66.98,89.16,107.7,124.21,142.25,167.87,158.16,167.6,165.51,164.8,77.71,77.71,78.14,78.15,78.33,0.01,0.19,39.84,67.92,76.77,78.57,79.69,77.5,82.01,80.46,84.79,86.59
2020-08-22,(六),16792.0,16716.0,16272.0,16272.0,16000.0,18.0,272.0,5263.0,8421.0,2141.0,383.0,10.0,57.0,94.0,14.0,121.67,121.64,120.96,120.96,121.5,67.42,89.39,107.84,123.88,142.01,167.15,162.35,169.5,165.94,162.43,78.93,78.91,79.25,79.25,79.4,0.0,0.15,35.61,67.33,77.25,80.02,81.03,79.48,85.32,85.34,78.71,90.87
2020-08-23,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,(一),24047.0,23972.0,22949.0,22949.0,22317.0,40.0,632.0,6567.0,11954.0,3618.0,635.0,0.0,81.0,97.0,0.0,122.52,122.51,121.68,121.69,122.61,62.47,89.12,107.62,124.32,142.06,167.4,0.0,165.9,164.76,0.0,77.14,77.12,77.64,77.64,77.84,0.0,0.2,33.44,67.76,76.41,78.25,78.45,76.49,0.0,84.1,78.1,0.0
2020-08-25,(二),23397.0,23397.0,22606.0,22606.0,21776.0,34.0,830.0,7492.0,11034.0,3137.0,438.0,15.0,35.0,53.0,10.0,120.51,120.51,119.93,119.93,121.12,66.12,88.96,107.4,124.02,142.13,166.34,166.8,164.5,161.79,163.0,75.48,75.48,75.91,75.91,76.22,0.0,0.31,40.45,64.85,74.45,76.8,77.41,74.92,85.19,77.03,81.86,86.78
2020-08-26,(三),23644.0,23566.0,22829.0,22829.0,22052.0,17.0,777.0,7187.0,11653.0,2993.0,519.0,10.0,116.0,88.0,5.0,120.95,120.93,120.29,120.29,121.4,68.89,88.84,107.5,123.88,141.83,166.37,161.55,166.3,166.15,161.8,74.3,74.28,74.71,74.71,74.98,0.0,0.27,39.65,64.26,73.23,75.41,76.28,75.59,82.74,78.61,81.31,84.14
2020-08-27,(四),23611.0,23611.0,22651.0,22651.0,21976.0,49.0,675.0,6153.0,11911.0,3779.0,575.0,1.0,78.0,39.0,15.0,122.61,122.61,121.92,121.91,122.93,67.43,88.8,107.48,124.37,142.02,167.01,158.0,167.3,164.35,167.8,74.79,74.79,75.29,75.3,75.52,0.01,0.23,39.55,65.2,73.76,75.89,76.4,75.11,94.6,82.65,81.05,79.23
2020-08-28,(五),26101.0,26022.0,25109.0,25109.0,24547.0,15.0,562.0,7239.0,13130.0,3933.0,700.0,16.0,97.0,119.0,13.0,122.78,122.78,121.95,121.95,122.7,66.88,89.54,107.72,124.35,141.97,167.9,168.56,167.5,166.94,165.0,76.64,76.64,77.08,77.08,77.22,0.0,0.14,38.88,68.23,75.27,77.48,78.69,76.59,81.61,83.14,84.93,88.09
2020-08-29,(六),19166.0,19166.0,18628.0,18628.0,18244.0,9.0,384.0,5450.0,9578.0,2967.0,516.0,5.0,116.0,121.0,7.0,122.63,122.63,122.08,122.08,122.78,70.67,89.04,107.91,124.11,141.91,167.33,162.4,168.6,169.91,160.43,79.98,79.98,80.26,80.26,80.41,0.0,0.15,53.8,70.33,78.35,80.7,82.02,81.12,83.61,83.87,86.57,81.25
2020-08-30,(日),7109.0,7016.0,6836.0,6836.0,6588.0,5.0,248.0,2722.0,3141.0,614.0,126.0,0.0,0.0,111.0,0.0,118.38,118.28,118.28,118.28,119.35,62.6,90.07,107.19,123.73,142.05,166.82,0.0,0.0,167.79,0.0,78.18,78.16,78.53,78.53,78.73,0.0,0.2,41.92,71.41,77.1,79.6,79.99,79.3,0.0,0.0,80.38,0.0
2020-08-31,(一),30761.0,30761.0,29692.0,29692.0,28913.0,51.0,779.0,7856.0,15794.0,4948.0,789.0,6.0,146.0,150.0,13.0,123.24,123.24,122.61,122.61,123.53,67.29,88.5,107.94,124.57,142.21,167.9,167.66,168.2,165.41,167.62,79.5,79.5,79.88,79.88,80.07,0.0,0.19,44.58,69.9,78.45,80.38,81.17,77.93,84.98,85.16,74.97,81.76
2020-09-01,(二),21609.0,21486.0,20839.0,20839.0,20376.0,24.0,463.0,6061.0,11007.0,3146.0,512.0,4.0,89.0,54.0,15.0,122.34,122.34,121.69,121.69,122.42,69.6,89.66,107.81,124.21,142.0,165.82,158.37,169.2,165.95,160.93,78.91,78.87,79.18,79.17,79.31,-0.01,0.13,40.03,70.89,77.85,79.84,79.82,77.91,78.59,84.27,70.22,84.99
