date,A1,A2,A3,A375,A395,A75,A7595,A95115,A115135,A135155,A155,A155A,A155B,A155C,A155D,B1,B2,B3,B375,B395,B75,B7595,B95115,B115135,B135155,B155,B155A,B155B,B155C,B155D,C1,C2,C3,C375,C395,C375D,C395D,C75,C7595,C95115,C115135,C135155,C155,C155A,C155B,C155C,C155D,P1_A,P2_A,P3_A,P75_A,P7595_A,P95115_A,P115135_A,P135155_A,P155_A,P1_B,P2_B,P3_B,P75_B,P7595_B,P95115_B,P115135_B,P135155_B,P155_B,P1_C,P2_C,P3_C,P75_C,P7595_C,P95115_C,P115135_C,P135155_C,P155_C
2004-07,582127.0,582127.0,565816.0,565816.0,521075.0,1761.0,44741.0,332534.0,188541.0,0.0,0.0,0.0,0.0,0.0,0.0,112.93,112.93,112.57,112.58,114.6,68.72,89.03,108.09,126.08,0.0,0.0,0.0,0.0,0.0,0.0,63.02,63.02,63.43,63.42,63.64,-0.0,0.21,44.79,60.25,63.31,64.13,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,0,1235.0,0.0,1235.0,0.0,0.0,0,0,89.44,0,89.44,0.0,89.44,0.0,0.0,0,0,64.85,0,64.85,0.0,64.85,0.0,0.0,0,0
2004-08,608620.0,608620.0,591576.0,591576.0,544843.0,1922.0,46733.0,352999.0,191844.0,0.0,0.0,0.0,0.0,0.0,0.0,112.73,112.73,112.33,112.34,114.32,68.5,89.25,107.86,126.2,0.0,0.0,0.0,0.0,0.0,0.0,66.63,66.64,67.1,67.1,67.32,-0.0,0.22,46.73,63.84,67.04,67.76,0.0,0.0,0.0,0.0,0.0,0.0,1155.0,0,1155.0,0.0,1155.0,0.0,0.0,0,0,89.38,0,89.38,0.0,89.38,0.0,0.0,0,0,70.85,0,70.85,0.0,70.85,0.0,0.0,0,0
2004-09,603549.0,603549.0,586234.0,586234.0,544755.0,1795.0,41479.0,350443.0,194312.0,0.0,0.0,0.0,0.0,0.0,0.0,112.92,112.92,112.49,112.49,114.25,69.29,89.36,108.03,125.47,0.0,0.0,0.0,0.0,0.0,0.0,63.33,63.33,63.78,63.79,63.99,0.01,0.21,43.27,60.33,63.71,64.43,0.0,0.0,0.0,0.0,0.0,0.0,1313.0,0,1313.0,0.0,1313.0,0.0,0.0,0,0,89.14,0,89.12,0.0,89.12,0.0,0.0,0,0,69.39,0,69.39,0.0,69.39,0.0,0.0,0,0
2004-10,633430.0,633430.0,614181.0,614181.0,581084.0,1445.0,33097.0,339070.0,242014.0,0.0,0.0,0.0,0.0,0.0,0.0,114.75,114.74,114.35,114.35,115.78,68.97,89.2,108.72,125.67,0.0,0.0,0.0,0.0,0.0,0.0,58.34,58.34,58.67,58.67,58.81,0.0,0.14,40.82,55.49,58.76,58.88,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,0,1496.0,0.0,1399.0,97.0,0.0,0,0,91.11,0,91.11,0.0,90.77,96.0,0.0,0,0,64.64,0,64.64,0.0,64.37,68.36,0.0,0,0
2004-11,653810.0,653810.0,635313.0,635313.0,607363.0,1195.0,27950.0,321570.0,285793.0,0.0,0.0,0.0,0.0,0.0,0.0,116.67,116.67,116.27,116.27,117.51,68.98,89.29,109.69,126.31,0.0,0.0,0.0,0.0,0.0,0.0,55.02,55.01,55.32,55.31,55.4,-0.01,0.08,38.26,52.82,55.42,55.38,0.0,0.0,0.0,0.0,0.0,0.0,1449.0,0,1449.0,0.0,988.0,461.0,0.0,0,0,93.84,0,93.84,0.0,92.54,96.64,0.0,0,0,62.19,0,62.19,0.0,61.4,63.81,0.0,0,0
2004-12,673806.0,673806.0,654418.0,654418.0,625691.0,1257.0,28727.0,323100.0,302591.0,0.0,0.0,0.0,0.0,0.0,0.0,117.34,117.34,116.91,116.92,118.18,68.7,89.31,110.1,126.82,0.0,0.0,0.0,0.0,0.0,0.0,56.12,56.12,56.45,56.45,56.54,0.0,0.09,39.71,53.79,56.62,56.47,0.0,0.0,0.0,0.0,0.0,0.0,1733.0,0,1733.0,0.0,1357.0,376.0,0.0,0,0,93.26,0,93.26,0.0,92.55,95.86,0.0,0,0,61.08,0,61.08,0.0,60.65,62.57,0.0,0,0
2005-01,713109.0,713109.0,692376.0,692376.0,662820.0,1312.0,29556.0,337933.0,324887.0,0.0,0.0,0.0,0.0,0.0,0.0,117.51,117.52,117.11,117.11,118.35,69.01,89.18,110.11,126.93,0.0,0.0,0.0,0.0,0.0,0.0,59.3,59.31,59.66,59.66,59.77,0.0,0.1,42.35,56.66,59.72,59.81,0.0,0.0,0.0,0.0,0.0,0.0,1231.0,0,1231.0,0.0,1107.0,124.0,0.0,0,0,91.5,0,91.5,0.0,91.04,95.6,0.0,0,0,64.97,0,64.97,0.0,64.39,69.9,0.0,0,0
2005-02,537648.0,537648.0,524619.0,524619.0,502818.0,793.0,21801.0,259287.0,243531.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,116.77,116.78,117.96,69.48,89.47,109.84,126.61,0.0,0.0,0.0,0.0,0.0,0.0,56.99,56.99,57.23,57.23,57.32,-0.0,0.09,40.19,54.59,57.5,57.15,0.0,0.0,0.0,0.0,0.0,0.0,1820.0,0,1820.0,0.0,1490.0,330.0,0.0,0,0,92.5,0,92.5,0.0,91.67,96.24,0.0,0,0,63.19,0,63.19,0.0,62.9,64.42,0.0,0,0
2005-03,696634.0,696634.0,675202.0,675202.0,649533.0,1110.0,25669.0,305977.0,343556.0,0.0,0.0,0.0,0.0,0.0,0.0,118.48,118.49,118.1,118.1,119.24,73.83,89.3,110.32,127.18,0.0,0.0,0.0,0.0,0.0,0.0,52.71,52.71,53.04,53.04,53.11,-0.0,0.07,37.42,50.82,53.5,52.8,0.0,0.0,0.0,0.0,0.0,0.0,1208.0,0,1208.0,0.0,921.0,287.0,0.0,0,0,92.75,0,92.75,0.0,91.49,96.78,0.0,0,0,58.91,0,58.91,0.0,58.56,59.97,0.0,0,0
2005-04,651782.0,651782.0,631364.0,631364.0,607101.0,969.0,24263.0,291958.0,315143.0,0.0,0.0,0.0,0.0,0.0,0.0,118.38,118.37,117.97,117.96,119.1,70.87,89.5,110.38,127.18,0.0,0.0,0.0,0.0,0.0,0.0,49.12,49.13,49.4,49.4,49.47,0.0,0.07,34.01,47.08,49.81,49.2,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,0,1152.0,0.0,887.0,265.0,0.0,0,0,92.36,0,92.36,0.0,91.09,96.6,0.0,0,0,55.0,0,55.0,0.0,54.27,57.29,0.0,0,0
2005-05,635927.0,635927.0,615017.0,615017.0,583926.0,1286.0,31091.0,311817.0,272109.0,0.0,0.0,0.0,0.0,0.0,0.0,116.81,116.81,116.41,116.41,117.85,71.65,89.35,109.78,127.1,0.0,0.0,0.0,0.0,0.0,0.0,51.81,51.81,52.17,52.18,52.29,0.01,0.12,35.09,49.26,52.3,52.29,0.0,0.0,0.0,0.0,0.0,0.0,1642.0,0,1642.0,0.0,1435.0,207.0,0.0,0,0,92.87,0,92.87,0.0,92.47,95.6,0.0,0,0,56.69,0,56.69,0.0,56.46,58.29,0.0,0,0
2005-06,618297.0,618297.0,597114.0,597114.0,561131.0,1422.0,35983.0,324403.0,236728.0,0.0,0.0,0.0,0.0,0.0,0.0,115.24,115.24,115.01,115.01,116.65,69.49,89.33,109.24,126.81,0.0,0.0,0.0,0.0,0.0,0.0,53.55,53.55,53.96,53.95,54.16,-0.0,0.2,34.99,49.74,53.69,54.71,0.0,0.0,0.0,0.0,0.0,0.0,1148.0,0,1148.0,0.0,1148.0,0.0,0.0,0,0,89.56,0,89.56,0.0,89.56,0.0,0.0,0,0,56.76,0,56.76,0.0,56.76,0.0,0.0,0,0
2005-07,587283.0,587283.0,566351.0,566351.0,527776.0,1449.0,38575.0,319581.0,208195.0,0.0,0.0,0.0,0.0,0.0,0.0,114.15,114.14,113.95,113.95,115.74,69.29,89.41,108.73,126.5,0.0,0.0,0.0,0.0,0.0,0.0,55.87,55.87,56.29,56.29,56.51,-0.01,0.21,37.22,52.41,56.08,57.07,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0,1464.0,0.0,1464.0,0.0,0.0,0,0,90.69,0,90.69,0.0,90.69,0.0,0.0,0,0,59.4,0,59.4,0.0,59.4,0.0,0.0,0,0
2005-08,656917.0,656917.0,633597.0,633597.0,593031.0,1468.0,40566.0,356689.0,236342.0,0.0,0.0,0.0,0.0,0.0,0.0,114.32,114.32,114.04,114.04,115.72,69.38,89.44,108.7,126.32,0.0,0.0,0.0,0.0,0.0,0.0,55.05,55.06,55.46,55.46,55.65,-0.0,0.19,36.09,51.94,55.27,56.14,0.0,0.0,0.0,0.0,0.0,0.0,1523.0,0,1523.0,0.0,1523.0,0.0,0.0,0,0,88.96,0,88.96,0.0,88.96,0.0,0.0,0,0,59.33,0,59.33,0.0,59.33,0.0,0.0,0,0
2005-09,648429.0,648429.0,626396.0,626396.0,590319.0,1307.0,36077.0,355852.0,234467.0,0.0,0.0,0.0,0.0,0.0,0.0,114.13,114.13,113.84,113.84,115.32,68.84,89.56,108.58,125.56,0.0,0.0,0.0,0.0,0.0,0.0,51.46,51.47,51.87,51.87,52.06,0.0,0.2,31.48,47.74,51.61,52.66,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,0,1484.0,0.0,1484.0,0.0,0.0,0,0,87.99,0,87.99,0.0,87.99,0.0,0.0,0,0,54.58,0,54.58,0.0,54.58,0.0,0.0,0,0
2005-10,646127.0,646127.0,624533.0,624533.0,593155.0,1249.0,31378.0,338641.0,254514.0,0.0,0.0,0.0,0.0,0.0,0.0,115.19,115.19,114.91,114.92,116.26,71.25,89.55,109.14,125.73,0.0,0.0,0.0,0.0,0.0,0.0,49.92,49.91,50.31,50.3,50.45,-0.0,0.15,31.5,46.66,50.22,50.72,0.0,0.0,0.0,0.0,0.0,0.0,1331.0,0,1331.0,0.0,1331.0,0.0,0.0,0,0,88.52,0,88.52,0.0,88.52,0.0,0.0,0,0,52.87,0,52.87,0.0,52.87,0.0,0.0,0,0
2005-11,661542.0,661542.0,639184.0,639184.0,611397.0,1170.0,27787.0,319745.0,291652.0,0.0,0.0,0.0,0.0,0.0,0.0,116.94,116.95,116.58,116.58,117.82,68.47,89.43,109.94,126.45,0.0,0.0,0.0,0.0,0.0,0.0,51.18,51.19,51.55,51.56,51.67,0.0,0.11,33.37,48.28,51.51,51.82,0.0,0.0,0.0,0.0,0.0,0.0,1396.0,0,1396.0,0.0,1345.0,51.0,0.0,0,0,91.6,0,91.6,0.0,91.31,99.4,0.0,0,0,55.36,0,55.36,0.0,55.23,58.75,0.0,0,0
2005-12,685186.0,685186.0,660808.0,660808.0,630922.0,1191.0,29886.0,313880.0,317042.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,117.86,117.44,117.44,118.78,68.4,89.26,110.24,127.23,0.0,0.0,0.0,0.0,0.0,0.0,52.17,52.17,52.58,52.57,52.71,-0.01,0.13,33.56,48.7,52.74,52.69,0.0,0.0,0.0,0.0,0.0,0.0,1579.0,0,1579.0,0.0,662.0,917.0,0.0,0,0,95.37,0,95.37,0.0,92.9,97.15,0.0,0,0,57.91,0,57.91,0.0,57.19,58.41,0.0,0,0
2006-01,759363.0,759363.0,734046.0,734046.0,703669.0,1027.0,30377.0,345003.0,358666.0,0.0,0.0,0.0,0.0,0.0,0.0,118.26,118.26,117.81,117.82,119.05,69.54,89.34,110.35,127.41,0.0,0.0,0.0,0.0,0.0,0.0,52.11,52.11,52.45,52.45,52.56,-0.0,0.12,35.21,48.86,52.37,52.72,0.0,0.0,0.0,0.0,0.0,0.0,1902.0,0,1902.0,0.0,335.0,1567.0,0.0,0,0,97.28,0,97.28,0.0,92.93,98.22,0.0,0,0,59.06,0,59.06,0.0,56.29,59.62,0.0,0,0
2006-02,541601.0,541601.0,522721.0,522721.0,502438.0,816.0,20283.0,237460.0,264978.0,0.0,0.0,0.0,0.0,0.0,0.0,118.47,118.47,118.05,118.05,119.22,69.09,89.24,110.39,127.13,0.0,0.0,0.0,0.0,0.0,0.0,48.32,48.32,48.67,48.67,48.76,0.0,0.09,31.87,45.62,49.11,48.49,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,0,1220.0,0.0,415.0,805.0,0.0,0,0,95.47,0,95.47,0.0,92.88,96.81,0.0,0,0,54.87,0,54.87,0.0,54.19,55.21,0.0,0,0
2006-03,701804.0,701804.0,677002.0,677002.0,653454.0,883.0,23548.0,298818.0,354636.0,0.0,0.0,0.0,0.0,0.0,0.0,119.4,119.4,118.96,118.97,120.04,69.1,89.28,110.89,127.75,0.0,0.0,0.0,0.0,0.0,0.0,47.16,47.16,47.49,47.49,47.56,0.0,0.08,32.11,44.72,47.9,47.32,0.0,0.0,0.0,0.0,0.0,0.0,1535.0,0,1535.0,0.0,399.0,1136.0,0.0,0,0,96.16,0,96.16,0.0,91.57,97.77,0.0,0,0,53.36,0,53.36,0.0,50.83,54.19,0.0,0,0
2006-04,622005.0,622005.0,599417.0,599417.0,577573.0,861.0,21844.0,266758.0,310815.0,0.0,0.0,0.0,0.0,0.0,0.0,119.54,119.54,118.97,118.97,120.09,69.53,89.28,110.89,127.98,0.0,0.0,0.0,0.0,0.0,0.0,46.57,46.57,46.92,46.92,46.99,-0.0,0.07,31.37,44.31,47.32,46.74,0.0,0.0,0.0,0.0,0.0,0.0,1506.0,0,1506.0,0.0,265.0,1241.0,0.0,0,0,96.17,0,96.17,0.0,92.85,96.88,0.0,0,0,53.27,0,53.27,0.0,50.21,53.89,0.0,0,0
2006-05,707499.0,707499.0,680928.0,680928.0,650453.0,1634.0,30475.0,329261.0,321192.0,0.0,0.0,0.0,0.0,0.0,0.0,118.23,118.23,117.71,117.71,119.03,83.23,89.41,110.46,127.82,0.0,0.0,0.0,0.0,0.0,0.0,49.36,49.37,49.77,49.78,49.9,0.0,0.13,38.46,46.19,49.73,50.06,0.0,0.0,0.0,0.0,0.0,0.0,1403.0,0,1403.0,0.0,1172.0,231.0,0.0,0,0,92.72,0,92.72,0.0,92.04,96.2,0.0,0,0,52.99,0,52.99,0.0,52.83,53.73,0.0,0,0
2006-06,564374.0,564374.0,543840.0,543840.0,514136.0,1242.0,29704.0,283820.0,230316.0,0.0,0.0,0.0,0.0,0.0,0.0,116.38,116.38,115.97,115.97,117.5,69.02,89.35,109.7,127.12,0.0,0.0,0.0,0.0,0.0,0.0,51.36,51.36,51.81,51.81,51.98,0.0,0.17,33.09,47.92,51.67,52.31,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,0,1264.0,0.0,1264.0,0.0,0.0,0,0,90.2,0,90.2,0.0,90.2,0.0,0.0,0,0,53.98,0,53.98,0.0,53.98,0.0,0.0,0,0
2006-07,612069.0,612069.0,590953.0,590952.0,552585.0,1495.0,38367.0,322243.0,230342.0,0.0,0.0,0.0,0.0,0.0,0.0,115.1,115.1,114.87,114.86,116.63,68.67,89.37,109.21,127.02,0.0,0.0,0.0,0.0,0.0,0.0,52.03,52.02,52.38,52.38,52.59,0.0,0.21,32.9,48.44,52.22,53.03,0.0,0.0,0.0,0.0,0.0,0.0,1313.0,0,1313.0,0.0,1313.0,0.0,0.0,0,0,88.39,0,88.39,0.0,88.39,0.0,0.0,0,0,54.38,0,54.38,0.0,54.38,0.0,0.0,0,0
2006-08,656784.0,656784.0,634491.0,634491.0,591372.0,1662.0,43119.0,359948.0,231424.0,0.0,0.0,0.0,0.0,0.0,0.0,113.99,113.98,113.75,113.74,115.51,69.67,89.47,108.63,126.22,0.0,0.0,0.0,0.0,0.0,0.0,50.64,50.64,51.01,51.0,51.22,-0.0,0.21,31.7,47.2,50.84,51.72,0.0,0.0,0.0,0.0,0.0,0.0,1253.0,0,1253.0,0.0,1238.0,15.0,0.0,0,0,88.86,0,88.86,0.0,88.78,95.7,0.0,0,0,54.12,0,54.12,0.0,54.13,53.35,0.0,0,0
2006-09,657305.0,657305.0,633983.0,633983.0,597203.0,1449.0,36780.0,352696.0,244507.0,0.0,0.0,0.0,0.0,0.0,0.0,114.85,114.85,114.41,114.41,115.95,65.37,89.51,108.96,126.02,0.0,0.0,0.0,0.0,0.0,0.0,50.64,50.64,51.05,51.05,51.24,-0.0,0.19,32.2,47.05,50.81,51.78,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0,1320.0,0.0,1279.0,41.0,0.0,0,0,90.16,0,90.16,0.0,89.99,95.7,0.0,0,0,54.39,0,54.39,0.0,54.36,55.3,0.0,0,0
2006-10,661813.0,661813.0,639732.0,639732.0,608835.0,1060.0,30897.0,328890.0,279945.0,0.0,0.0,0.0,0.0,0.0,0.0,116.35,116.35,116.06,116.05,117.4,68.81,89.51,109.71,126.44,0.0,0.0,0.0,0.0,0.0,0.0,48.58,48.58,48.86,48.86,49.01,0.0,0.15,29.95,45.1,48.64,49.39,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,0,1379.0,0.0,1180.0,199.0,0.0,0,0,92.26,0,92.26,0.0,91.67,95.74,0.0,0,0,53.05,0,53.05,0.0,52.84,54.23,0.0,0,0
2006-11,681714.0,681714.0,658045.0,658045.0,630578.0,1081.0,27467.0,315865.0,314713.0,0.0,0.0,0.0,0.0,0.0,0.0,117.65,117.65,117.43,117.42,118.64,68.55,89.53,110.34,126.96,0.0,0.0,0.0,0.0,0.0,0.0,46.78,46.78,47.03,47.03,47.13,0.0,0.1,30.07,44.12,47.01,47.24,0.0,0.0,0.0,0.0,0.0,0.0,1185.0,0,1185.0,0.0,400.0,785.0,0.0,0,0,95.24,0,95.24,0.0,92.09,96.84,0.0,0,0,53.15,0,53.15,0.0,51.83,53.78,0.0,0,0
2006-12,699134.0,699134.0,676297.0,676297.0,647200.0,1230.0,29097.0,320649.0,326551.0,0.0,0.0,0.0,0.0,0.0,0.0,117.91,117.91,117.71,117.71,118.98,68.48,89.46,110.43,127.38,0.0,0.0,0.0,0.0,0.0,0.0,46.83,46.83,47.08,47.07,47.19,-0.0,0.11,28.72,43.68,47.08,47.28,0.0,0.0,0.0,0.0,0.0,0.0,1825.0,0,1825.0,0.0,839.0,986.0,0.0,0,0,95.19,0,95.19,0.0,93.37,96.75,0.0,0,0,52.7,0,52.7,0.0,51.9,53.36,0.0,0,0
2007-01,730469.0,730469.0,707830.0,707830.0,678664.0,1167.0,29166.0,327213.0,351451.0,0.0,0.0,0.0,0.0,0.0,0.0,118.62,118.62,118.5,118.49,119.71,67.24,90.15,111.0,127.82,0.0,0.0,0.0,0.0,0.0,0.0,48.41,48.41,48.64,48.65,48.76,0.0,0.11,30.08,45.26,48.52,48.95,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,0,1050.0,0.0,866.0,184.0,0.0,0,0,92.63,0,92.63,0.0,91.95,95.83,0.0,0,0,54.19,0,54.19,0.0,53.78,56.05,0.0,0,0
2007-02,639495.0,639495.0,621378.0,621378.0,594003.0,865.0,27375.0,300268.0,293735.0,0.0,0.0,0.0,0.0,0.0,0.0,117.52,117.53,117.33,117.32,118.61,67.5,89.46,110.13,127.27,0.0,0.0,0.0,0.0,0.0,0.0,47.72,47.72,47.94,47.94,48.07,-0.0,0.13,30.25,44.21,47.7,48.4,0.0,0.0,0.0,0.0,0.0,0.0,1384.0,0,1384.0,0.0,1301.0,83.0,0.0,0,0,92.21,0,92.21,0.0,91.79,98.75,0.0,0,0,53.16,0,53.12,0.0,52.9,56.35,0.0,0,0
2007-03,699711.0,699711.0,677727.0,677727.0,651708.0,819.0,26019.0,309666.0,342042.0,0.0,0.0,0.0,0.0,0.0,0.0,118.57,118.58,118.34,118.34,119.49,68.8,89.54,110.71,127.44,0.0,0.0,0.0,0.0,0.0,0.0,45.42,45.43,45.67,45.68,45.77,0.0,0.1,27.79,42.48,45.75,45.79,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,0,1161.0,0.0,1027.0,134.0,0.0,0,0,93.3,0,93.3,0.0,93.03,95.37,0.0,0,0,50.88,0,50.88,0.0,50.7,52.22,0.0,0,0
2007-04,595945.0,595945.0,576957.0,576957.0,554342.0,737.0,22615.0,254077.0,300265.0,0.0,0.0,0.0,0.0,0.0,0.0,119.43,119.43,119.24,119.24,120.46,67.87,89.37,111.27,128.24,0.0,0.0,0.0,0.0,0.0,0.0,47.68,47.68,47.93,47.93,48.04,0.0,0.11,30.43,44.51,47.96,48.09,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,0,1138.0,0.0,569.0,569.0,0.0,0,0,93.92,0,93.92,0.0,92.69,95.15,0.0,0,0,55.04,0,55.04,0.0,53.72,56.32,0.0,0,0
2007-05,664556.0,664556.0,641357.0,641357.0,612748.0,889.0,28609.0,299449.0,313299.0,0.0,0.0,0.0,0.0,0.0,0.0,118.34,118.33,118.09,118.09,119.42,67.4,89.72,110.46,127.98,0.0,0.0,0.0,0.0,0.0,0.0,47.59,47.59,47.88,47.88,48.0,-0.0,0.11,30.24,44.56,47.85,48.12,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,0,1220.0,0.0,1081.0,139.0,0.0,0,0,92.9,0,92.9,0.0,92.51,95.93,0.0,0,0,52.66,0,52.66,0.0,52.58,53.31,0.0,0,0
2007-06,602436.0,602436.0,582515.0,582515.0,551178.0,1001.0,31337.0,298667.0,252511.0,0.0,0.0,0.0,0.0,0.0,0.0,116.53,116.53,116.4,116.39,117.92,68.74,89.51,109.77,127.56,0.0,0.0,0.0,0.0,0.0,0.0,52.82,52.82,53.11,53.11,53.31,-0.0,0.2,32.67,48.52,52.69,53.94,0.0,0.0,0.0,0.0,0.0,0.0,1303.0,0,1188.0,0.0,1137.0,51.0,0.0,0,0,92.19,0,92.39,0.0,92.2,96.61,0.0,0,0,57.7,0,57.66,0.0,57.6,58.9,0.0,0,0
2007-07,581932.0,581932.0,561161.0,561161.0,525015.0,1174.0,36146.0,303814.0,221201.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,114.93,114.92,116.67,68.07,89.5,109.21,126.92,0.0,0.0,0.0,0.0,0.0,0.0,57.15,57.15,57.48,57.48,57.69,-0.0,0.21,36.46,53.47,57.27,58.19,0.0,0.0,0.0,0.0,0.0,0.0,984.0,0,984.0,0.0,768.0,216.0,0.0,0,0,93.48,0,93.48,0.0,92.79,95.95,0.0,0,0,64.08,0,64.08,0.0,63.81,65.0,0.0,0,0
2007-08,617062.0,617062.0,596386.0,596386.0,561161.0,1148.0,35225.0,323316.0,237845.0,0.0,0.0,0.0,0.0,0.0,0.0,115.2,115.2,115.07,115.07,116.66,68.09,89.78,109.39,126.53,0.0,0.0,0.0,0.0,0.0,0.0,60.47,60.47,60.78,60.78,60.98,-0.0,0.2,37.35,56.63,60.4,61.65,0.0,0.0,0.0,0.0,0.0,0.0,1466.0,0,1466.0,0.0,1180.0,286.0,0.0,0,0,91.87,0,91.87,0.0,90.89,95.9,0.0,0,0,66.78,0,66.78,0.0,66.05,69.66,0.0,0,0
2007-09,612303.0,612303.0,590331.0,590331.0,562216.0,866.0,28115.0,296812.0,265404.0,0.0,0.0,0.0,0.0,0.0,0.0,116.02,116.03,115.81,115.81,117.11,67.92,89.7,109.06,126.11,0.0,0.0,0.0,0.0,0.0,0.0,53.72,53.72,53.99,53.99,54.16,0.0,0.17,32.21,49.66,53.64,54.66,0.0,0.0,0.0,0.0,0.0,0.0,1114.0,0,1114.0,0.0,818.0,296.0,0.0,0,0,91.27,0,91.27,0.0,89.78,95.41,0.0,0,0,61.22,0,61.22,0.0,62.65,57.51,0.0,0,0
2007-10,659389.0,659389.0,634960.0,634960.0,605580.0,969.0,29380.0,263535.0,342045.0,0.0,0.0,0.0,0.0,0.0,0.0,117.41,117.41,117.09,117.09,118.42,68.77,89.64,107.48,126.85,0.0,0.0,0.0,0.0,0.0,0.0,50.94,50.93,51.24,51.24,51.4,0.0,0.16,32.21,46.99,50.58,51.93,0.0,0.0,0.0,0.0,0.0,0.0,1241.0,0,1241.0,0.0,634.0,607.0,0.0,0,0,95.52,0,95.53,0.0,93.22,97.93,0.0,0,0,58.48,0,58.48,0.0,57.35,59.61,0.0,0,0
2007-11,650282.0,650282.0,626226.0,626226.0,600128.0,945.0,26098.0,233656.0,366472.0,0.0,0.0,0.0,0.0,0.0,0.0,119.15,119.15,118.85,118.84,120.11,68.15,89.66,107.74,128.0,0.0,0.0,0.0,0.0,0.0,0.0,52.08,52.08,52.38,52.38,52.51,0.0,0.13,33.73,48.38,51.94,52.82,0.0,0.0,0.0,0.0,0.0,0.0,1680.0,0,1575.0,0.0,0.0,1575.0,0.0,0,0,98.58,0,98.59,0.0,0.0,98.59,0.0,0,0,61.61,0,61.69,0.0,0.0,61.69,0.0,0,0
2007-12,644323.0,644323.0,621244.0,621244.0,594286.0,992.0,26958.0,228794.0,365492.0,0.0,0.0,0.0,0.0,0.0,0.0,119.47,119.46,119.21,119.2,120.53,72.12,89.89,107.81,128.5,0.0,0.0,0.0,0.0,0.0,0.0,55.73,55.72,56.02,56.02,56.15,0.01,0.14,38.57,52.18,55.57,56.46,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,0,1136.0,0.0,99.0,1037.0,0.0,0,0,98.71,0,98.71,0.0,94.52,99.11,0.0,0,0,64.89,0,64.89,0.0,63.1,65.05,0.0,0,0
2008-01,731669.0,731669.0,705778.0,705778.0,676302.0,1187.0,29476.0,262658.0,413644.0,0.0,0.0,0.0,0.0,0.0,0.0,119.58,119.57,119.33,119.33,120.63,74.9,89.65,107.91,128.7,0.0,0.0,0.0,0.0,0.0,0.0,59.81,59.82,60.13,60.13,60.29,-0.0,0.15,40.47,55.33,59.43,60.74,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0,1518.0,0.0,25.0,1493.0,0.0,0,0,97.22,0,97.22,0.0,89.4,97.35,0.0,0,0,68.92,0,68.92,0.0,67.31,68.94,0.0,0,0
2008-02,523658.0,523658.0,508690.0,508690.0,487895.0,609.0,20795.0,195245.0,292650.0,0.0,0.0,0.0,0.0,0.0,0.0,118.74,118.74,118.61,118.62,119.85,67.72,89.72,107.6,128.02,0.0,0.0,0.0,0.0,0.0,0.0,60.38,60.38,60.63,60.63,60.78,-0.0,0.15,38.5,56.02,60.02,61.2,0.0,0.0,0.0,0.0,0.0,0.0,1468.0,0,1468.0,0.0,287.0,1181.0,0.0,0,0,96.1,0,96.1,0.0,93.92,96.63,0.0,0,0,69.09,0,69.09,0.0,67.8,69.39,0.0,0,0
2008-03,616935.0,616935.0,597185.0,597185.0,576847.0,812.0,20338.0,198013.0,378834.0,0.0,0.0,0.0,0.0,0.0,0.0,121.09,121.09,120.93,120.93,122.03,67.35,89.74,107.96,129.38,0.0,0.0,0.0,0.0,0.0,0.0,63.6,63.6,63.86,63.86,63.96,0.0,0.1,43.01,60.0,63.65,64.1,0.0,0.0,0.0,0.0,0.0,0.0,818.0,0,817.0,1.0,196.0,621.0,0.0,0,0,97.45,0,97.48,70.5,94.09,98.55,0.0,0,0,73.79,0,73.81,53.78,68.09,75.53,0.0,0,0
2008-04,578904.0,578904.0,561615.0,561615.0,542895.0,715.0,18720.0,172973.0,369922.0,0.0,0.0,0.0,0.0,0.0,0.0,122.3,122.3,122.16,122.16,123.27,68.4,89.99,108.13,130.35,0.0,0.0,0.0,0.0,0.0,0.0,64.92,64.92,65.14,65.14,65.23,0.0,0.09,44.35,61.56,64.98,65.33,0.0,0.0,0.0,0.0,0.0,0.0,1561.0,0,1472.0,0.0,199.0,1273.0,0.0,0,0,96.38,0,96.24,0.0,92.12,96.88,0.0,0,0,75.03,0,74.76,0.0,71.42,75.26,0.0,0,0
